datetime,symbol,open,high,low,close,MA12,MA26,RSI14,ATR14,EMA12,EMA26,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,high_open_dist,open_low_dist,body_size,upper_wick,lower_wick,body_ratio,wick_ratio_upper,wick_ratio_lower,candle_type,candle_type_name,prev_candle_1,prev_candle_2,prev_candle_3
10/30/2020,OANDA:XAUUSD,1867.959,1889.756,1864.396,1878.952,1898.656167,1897.454962,43.36907783,26.61059338,1893.511404,1900.979901,-7.468497539,-4.950740808,-2.51775673,1917.662413,1886.8418,1856.021187,21.797,3.563,10.993,10.804,3.563,0.433477918,0.426025237,0.140496845,6,Long Wick Bullish,5,3,4
11/2/2020,OANDA:XAUUSD,1878.952,1896.084,1873.504,1895.774,1897.616,1898.768577,48.49393793,26.32269386,1893.859496,1900.594279,-6.734783497,-5.307549346,-1.427234151,1914.116819,1885.5422,1856.967581,17.132,5.448,16.822,0.31,5.448,0.744995571,0.013728964,0.241275465,2,Full Body Bullish,6,5,3
11/3/2020,OANDA:XAUUSD,1895.774,1910.633,1887.096,1909.81,1898.489333,1899.860731,52.36726619,26.12371572,1896.313419,1901.276925,-4.963505732,-5.238740623,0.275234891,1915.804097,1885.9482,1856.092303,14.859,8.678,14.036,0.823,8.678,0.596337681,0.034966223,0.368696096,4,Normal Candle Bullish,2,6,5
11/4/2020,OANDA:XAUUSD,1909.81,1916.484,1882.212,1903.015,1898.373917,1900.084192,50.39159421,26.70573603,1897.344432,1901.405671,-4.061239611,-5.003240421,0.94200081,1922.046562,1891.102,1860.157438,6.674,27.598,6.795,6.674,20.803,0.198266807,0.194736228,0.606996965,7,Long Wick Bearish,4,2,6
11/5/2020,OANDA:XAUUSD,1903.015,1952.786,1902.332,1949.632,1901.9125,1902.550808,61.20515064,28.4020406,1905.388673,1904.977992,0.41068102,-3.920456132,4.331137153,1954.36654,1907.4366,1860.50666,49.771,0.683,46.617,3.154,0.683,0.923950529,0.062512388,0.013537083,2,Full Body Bullish,7,4,2
11/6/2020,OANDA:XAUUSD,1949.632,1960.386,1935.722,1951.193,1904.140583,1904.284385,61.50772362,28.1350377,1912.435493,1908.401326,4.034166631,-2.32953158,6.363698211,1969.319148,1921.8848,1874.450452,10.754,13.91,1.561,9.193,13.91,0.063290626,0.372729484,0.56397989,0,Doji Bullish,2,7,4
11/9/2020,OANDA:XAUUSD,1951.193,1965.572,1850.53,1861.914,1900.63225,1902.851538,41.54853497,34.34267786,1904.662955,1904.95782,-0.294865059,-1.922598276,1.627733216,1981.432901,1915.1128,1848.792699,14.379,100.663,89.279,14.379,11.384,0.776055701,0.124989134,0.098955164,3,Full Body Bearish,0,2,7
11/10/2020,OANDA:XAUUSD,1861.914,1890.513,1860.146,1877.281,1898.569,1901.460615,44.8649254,34.05870087,1900.450347,1902.907685,-2.457338719,-2.029546364,-0.427792355,1981.761319,1908.607,1835.452681,28.599,1.768,15.367,13.232,1.768,0.506042744,0.435736161,0.058221095,6,Long Wick Bullish,3,0,2
11/11/2020,OANDA:XAUUSD,1877.281,1884.473,1856.448,1865.42,1895.498,1900.969962,42.8443249,33.62772224,1895.061063,1900.13082,-5.069757243,-2.63758854,-2.432168703,1982.282151,1901.088,1819.893849,7.192,20.833,11.861,7.192,8.972,0.42322926,0.256628011,0.32014273,5,Normal Candle Bearish,6,3,0
11/12/2020,OANDA:XAUUSD,1865.42,1883.878,1862.787,1876.974,1892.930833,1900.561577,45.42289953,32.73224208,1892.278438,1898.4155,-6.137062271,-3.337483286,-2.799578985,1952.342361,1886.5564,1820.770439,18.458,2.633,11.554,6.904,2.633,0.547816604,0.327343417,0.124839979,4,Normal Candle Bullish,5,6,3
11/13/2020,OANDA:XAUUSD,1876.974,1896.882,1874.198,1889.565,1893.957417,1900.406077,48.1672354,32.0145105,1891.860986,1897.759907,-5.898921626,-3.849770954,-2.049150672,1893.853243,1874.2308,1854.608357,19.908,2.776,12.591,7.317,2.776,0.555060836,0.322562158,0.122377006,4,Normal Candle Bullish,4,5,6
11/16/2020,OANDA:XAUUSD,1889.565,1899.112,1864.541,1888.839,1895.697417,1898.802923,48.01730639,32.19711689,1891.396065,1897.099099,-5.70303455,-4.220423673,-1.482610876,1897.459682,1879.6158,1861.771918,9.547,25.024,0.726,9.547,24.298,0.02100026,0.276156316,0.702843424,1,Doji Bearish,4,4,5
11/17/2020,OANDA:XAUUSD,1888.839,1893.536,1876.988,1880.388,1895.817083,1897.175462,46.21402334,31.07932283,1889.702516,1895.86124,-6.158723769,-4.608083692,-1.550640076,1897.928315,1880.2372,1862.546085,4.697,11.851,8.451,4.697,3.4,0.510696157,0.283840948,0.205462896,5,Normal Candle Bearish,1,4,4
11/18/2020,OANDA:XAUUSD,1880.388,1884.856,1863.772,1872.464,1893.874583,1896.454692,44.5255416,30.3653712,1887.050437,1894.128111,-7.07767431,-5.102001816,-1.975672494,1894.977739,1881.646,1868.314261,4.468,16.616,7.924,4.468,8.692,0.375830013,0.211914248,0.412255739,7,Long Wick Bearish,5,1,4
11/19/2020,OANDA:XAUUSD,1872.464,1874.116,1852.792,1866.12,1890.23375,1895.087038,43.16577151,29.71955897,1883.83037,1892.053436,-8.223066623,-5.726214777,-2.496851845,1897.758226,1879.4752,1861.192174,1.652,19.672,6.344,1.652,13.328,0.297505159,0.077471394,0.625023448,7,Long Wick Bearish,7,5,1
11/20/2020,OANDA:XAUUSD,1866.12,1879.818,1860.967,1870.987,1887.56475,1893.653615,44.56448014,28.94323333,1881.854467,1890.49296,-8.638492889,-6.3086704,-2.329822489,1891.735917,1875.7596,1859.783283,13.698,5.153,4.867,8.831,5.153,0.25818259,0.468463212,0.273354199,6,Long Wick Bullish,7,7,5
11/23/2020,OANDA:XAUUSD,1870.987,1876.139,1831.073,1837.828,1878.24775,1891.288154,37.74832146,30.09485952,1875.081164,1886.591851,-11.51068734,-7.349073787,-4.161613551,1894.765132,1865.5574,1836.349668,5.152,39.914,33.159,5.152,6.755,0.735787512,0.114321218,0.149891271,3,Full Body Bearish,6,7,7
11/24/2020,OANDA:XAUUSD,1837.828,1839.038,1800.424,1807.459,1866.269917,1887.559654,32.80019269,30.70336956,1864.677754,1880.730159,-16.0524045,-9.08973993,-6.962664571,1901.235815,1850.9716,1800.707385,1.21,37.404,30.369,1.21,7.035,0.786476408,0.031335785,0.182187808,3,Full Body Bearish,3,6,7
11/25/2020,OANDA:XAUUSD,1807.459,1817.771,1801.806,1807.846,1861.76425,1883.739538,32.92086177,29.65062887,1855.934407,1875.331332,-19.39692473,-11.15117689,-8.245747843,1892.607406,1838.048,1783.488594,10.312,5.653,0.387,9.925,5.653,0.024240526,0.621672408,0.354087065,0,Doji Bullish,3,3,6
11/26/2020,OANDA:XAUUSD,1807.846,1818.336,1805.857,1810.474,1856.197,1879.355615,33.7903196,28.42408395,1848.940499,1870.527085,-21.58658674,-13.23825886,-8.348327882,1876.508346,1826.9188,1777.329254,10.49,1.989,2.628,7.862,1.989,0.210593798,0.630018431,0.159387771,6,Long Wick Bullish,0,3,3
11/27/2020,OANDA:XAUUSD,1810.474,1813.868,1774.41,1786.92,1849.655333,1874.852,30.03295679,29.21222081,1839.398883,1864.333968,-24.93508448,-15.57762398,-9.357460495,1842.581231,1810.1054,1777.629569,3.394,36.064,23.554,3.394,12.51,0.596938517,0.08601551,0.317045973,5,Normal Candle Bearish,6,0,3
11/30/2020,OANDA:XAUUSD,1786.92,1789.937,1764.57,1776.881,1841.31425,1870.038192,28.57454354,28.93756218,1829.780748,1857.85597,-28.07522277,-18.07714374,-9.998079027,1824.908745,1797.916,1770.923255,3.017,22.35,10.039,3.017,12.311,0.395750384,0.118934048,0.485315567,7,Long Wick Bearish,5,6,0
12/1/2020,OANDA:XAUUSD,1776.881,1817.362,1775.897,1815.137,1835.111917,1866.686846,40.44333886,29.83237917,1827.527863,1854.691602,-27.16373883,-19.89446276,-7.269276073,1829.176526,1799.4516,1769.726674,40.481,0.984,38.256,2.225,0.984,0.92260943,0.053659713,0.023730857,2,Full Body Bullish,7,5,6
12/2/2020,OANDA:XAUUSD,1815.137,1832.518,1807.543,1830.705,1830.267417,1863.722423,44.48605852,29.48542352,1828.016654,1852.914817,-24.89816323,-20.89520285,-4.002960374,1843.074815,1804.0234,1764.971985,17.381,7.594,15.568,1.813,7.594,0.623343343,0.072592593,0.304064064,4,Normal Candle Bullish,2,7,5
12/3/2020,OANDA:XAUUSD,1830.705,1843.984,1823.772,1840.936,1826.97975,1862.325885,47.03076072,28.82303612,1830.004245,1852.027497,-22.0232517,-21.12081262,-0.902439081,1859.444164,1810.1158,1760.787436,13.279,6.933,10.231,3.048,6.933,0.506184445,0.150801504,0.343014051,4,Normal Candle Bullish,4,2,7
12/4/2020,OANDA:XAUUSD,1840.936,1848.202,1829.276,1838.79,1824.173583,1861.204,46.54876917,28.11610497,1831.3559,1851.046942,-19.6910418,-20.83485846,1.143816657,1867.714155,1820.4898,1773.265445,7.266,11.66,2.146,7.266,9.514,0.113388989,0.383916306,0.502694706,7,Long Wick Bearish,4,4,2
12/7/2020,OANDA:XAUUSD,1838.79,1868.576,1822.253,1862.424,1823.865583,1860.568308,52.3415789,29.41659747,1836.135608,1851.889687,-15.75407915,-19.8187026,4.064623446,1868.334741,1837.5984,1806.862059,29.786,16.537,23.634,6.152,16.537,0.510200117,0.132806597,0.356993286,4,Normal Candle Bullish,7,4,4
12/8/2020,OANDA:XAUUSD,1862.424,1875.306,1856.95,1870.434,1823.8195,1859.593692,54.15501942,28.6265548,1841.412283,1853.26334,-11.85105623,-18.22517332,6.374117094,1878.897031,1848.6578,1818.418569,12.882,5.474,8.01,4.872,5.474,0.436369579,0.265417302,0.298213118,4,Normal Candle Bullish,4,7,4
12/9/2020,OANDA:XAUUSD,1870.434,1870.62,1825.579,1840.086,1824.007667,1856.912,46.87710868,29.79901517,1841.20824,1852.28724,-11.07900059,-16.79593878,5.716938184,1877.015479,1850.534,1824.052521,0.186,44.855,30.348,0.186,14.507,0.673786106,0.004129571,0.322084323,5,Normal Candle Bearish,4,4,7
12/10/2020,OANDA:XAUUSD,1840.086,1850.015,1828.77,1836.693,1826.443833,1854.361154,46.13066645,29.18801408,1840.513587,1851.132111,-10.61852395,-15.56045581,4.941931863,1877.577148,1849.6854,1821.793652,9.929,11.316,3.393,9.929,7.923,0.159708167,0.467357025,0.372934808,7,Long Wick Bearish,5,4,4
12/11/2020,OANDA:XAUUSD,1836.693,1847.751,1824.184,1839.303,1829.06525,1850.117731,46.83200387,28.78651308,1840.327343,1850.255881,-9.928537701,-14.43407219,4.505534489,1877.522006,1849.788,1822.053994,11.058,12.509,2.61,8.448,12.509,0.11074808,0.358467348,0.530784572,6,Long Wick Bullish,7,5,4
12/14/2020,OANDA:XAUUSD,1839.303,1839.624,1819.418,1827.059,1830.447333,1845.343346,43.94178582,28.17361929,1838.28606,1848.537593,-10.2515338,-13.59756451,3.346030712,1871.948832,1842.715,1813.481168,0.321,19.885,12.244,0.321,7.641,0.605958626,0.01588637,0.378155003,5,Normal Candle Bearish,6,7,5
12/15/2020,OANDA:XAUUSD,1827.059,1855.442,1825.568,1853.45,1835.9915,1845.017808,50.96606584,28.29507505,1840.618974,1848.901475,-8.282501869,-12.53455198,4.252050114,1856.229195,1839.3182,1822.407205,28.383,1.491,26.391,1.992,1.491,0.883410323,0.066680056,0.04990962,2,Full Body Bullish,5,6,7
12/16/2020,OANDA:XAUUSD,1853.45,1865.65,1844.844,1864.552,1843.297417,1844.528231,53.60003262,27.76014112,1844.300978,1850.060774,-5.759795919,-11.17960077,5.419804852,1870.652509,1844.2114,1817.770291,12.2,8.606,11.102,1.098,8.606,0.533596078,0.052773238,0.413630683,6,Long Wick Bullish,2,5,6
12/17/2020,OANDA:XAUUSD,1864.552,1896.318,1862.129,1885.546,1849.164833,1845.302308,58.1753813,28.21934533,1850.646366,1852.689309,-2.042943155,-9.352269248,7.309326092,1894.465231,1853.982,1813.498769,31.766,2.423,20.994,10.772,2.423,0.614057153,0.315072099,0.070870748,4,Normal Candle Bullish,6,2,5
12/18/2020,OANDA:XAUUSD,1885.546,1889.722,1877.494,1881.479,1853.396,1845.475577,57.00273807,27.07710637,1855.389848,1854.821879,0.567969331,-7.368221532,7.936190863,1904.687416,1862.4172,1820.146984,4.176,8.052,4.067,4.176,3.985,0.332597318,0.341511286,0.325891397,5,Normal Candle Bearish,4,6,2
12/21/2020,OANDA:XAUUSD,1881.479,1906.809,1855.148,1876.848,1856.388667,1844.986462,55.62773604,28.83309878,1858.691102,1856.453443,2.23765895,-5.447045436,7.684704385,1895.966876,1872.375,1848.783124,25.33,26.331,4.631,25.33,21.7,0.08964209,0.490311841,0.42004607,1,Doji Bearish,5,4,6
12/22/2020,OANDA:XAUUSD,1876.848,1884.336,1859.032,1860.254,1858.177333,1843.887038,50.89069654,28.58102029,1858.931548,1856.734966,2.196582054,-3.918319938,6.114901991,1893.234002,1873.7358,1854.237598,7.488,17.816,16.594,7.488,1.222,0.655785647,0.295921593,0.04829276,5,Normal Candle Bearish,1,5,4
12/23/2020,OANDA:XAUUSD,1860.254,1878.611,1857.132,1873.37,1859.0895,1843.617115,54.20981694,28.07373313,1861.152848,1857.967191,3.185657625,-2.497524425,5.68318205,1892.830645,1875.4994,1858.168155,18.357,3.122,13.116,5.241,3.122,0.610642954,0.244005773,0.145351273,4,Normal Candle Bullish,5,1,5
12/24/2020,OANDA:XAUUSD,1873.37,1883.725,1869.582,1879.555,1859.849583,1843.889846,55.72930926,27.07868076,1863.983948,1859.566288,4.417660905,-1.114487359,5.532148264,1889.369057,1874.3012,1859.233343,10.355,3.788,6.185,4.17,3.788,0.437318815,0.294845507,0.267835678,4,Normal Candle Bullish,4,5,1
12/28/2020,OANDA:XAUUSD,1879.555,1900.296,1869.309,1873.694,1862.65025,1844.181154,53.90388874,27.35784642,1865.477803,1860.612785,4.865017767,0.081413666,4.783604101,1886.02658,1872.7442,1859.46182,20.741,10.246,5.861,20.741,4.385,0.189143835,0.669345209,0.141510956,7,Long Wick Bearish,4,4,5
12/29/2020,OANDA:XAUUSD,1873.694,1886.44,1871.868,1878.349,1866.121583,1844.464308,55.16013902,26.44457168,1867.457987,1861.926579,5.531408268,1.171412587,4.359995682,1886.745466,1873.0444,1859.343334,12.746,1.826,4.655,8.091,1.826,0.319448257,0.555242932,0.125308811,6,Long Wick Bullish,7,4,4
12/30/2020,OANDA:XAUUSD,1878.349,1894.581,1876.199,1894.508,1870.722,1846.644308,59.30606072,25.8686737,1871.619527,1864.340017,7.279510134,2.393032096,4.886478038,1895.311387,1879.8952,1864.479013,16.232,2.15,16.159,0.073,2.15,0.879066478,0.003971276,0.116962246,2,Full Body Bullish,6,7,4
12/31/2020,OANDA:XAUUSD,1894.508,1901.026,1885.528,1898.391,1876.666333,1850.141692,60.25700489,25.12791129,1875.738215,1866.862312,8.875903218,3.68960632,5.186296897,1904.318562,1884.8994,1865.480238,6.518,8.98,3.883,2.635,8.98,0.250548458,0.170021938,0.579429604,6,Long Wick Bullish,2,6,7
1/4/2021,OANDA:XAUUSD,1898.391,1944.518,1898.391,1942.887,1884.119417,1855.335577,69.15271309,26.6278462,1886.068798,1872.493771,13.57502711,5.666690478,7.90833663,1946.581638,1897.5658,1848.549962,46.127,0,44.496,1.631,0,0.9646411,0.0353589,0,2,Full Body Bullish,6,2,6
1/5/2021,OANDA:XAUUSD,1942.887,1953.093,1934.443,1950.076,1891.246417,1860.704885,70.30902907,26.05800004,1895.91606,1878.240602,17.6754572,8.068443821,9.607013375,1969.578832,1912.8422,1856.105568,10.206,8.444,7.189,3.017,8.444,0.385469169,0.161769437,0.452761394,6,Long Wick Bullish,2,6,2
1/6/2021,OANDA:XAUUSD,1950.076,1959.406,1900.9,1919.062,1894.039417,1865.787269,59.88058382,28.37571433,1899.476973,1881.26441,18.21256388,10.09726783,8.115296046,1966.073177,1920.9848,1875.896423,9.33,49.176,31.014,9.33,18.162,0.530099477,0.159470824,0.3104297,5,Normal Candle Bearish,6,2,6
1/7/2021,OANDA:XAUUSD,1919.062,1927.725,1906.982,1913.589,1896.71525,1871.045269,58.23895713,27.83052045,1901.648054,1883.658824,17.98923078,11.67566042,6.313570358,1962.98018,1924.801,1886.62182,8.663,12.08,5.473,8.663,6.607,0.263848045,0.417634865,0.31851709,7,Long Wick Bearish,5,6,2
1/8/2021,OANDA:XAUUSD,1913.589,1917.545,1828.276,1849.215,1894.4125,1872.355962,43.22761859,32.21898327,1893.581431,1881.107429,12.47400136,11.83532861,0.638672753,1986.263271,1914.9658,1843.668329,3.956,85.313,64.374,3.956,20.939,0.721123794,0.044315496,0.23456071,3,Full Body Bearish,7,5,6
1/11/2021,OANDA:XAUUSD,1849.215,1856.825,1817.16,1843.61,1893.0255,1872.852308,42.20751238,32.75084161,1885.893518,1878.329842,7.563676306,10.98099815,-3.417321844,1978.513201,1895.1104,1811.707599,7.61,32.055,5.605,7.61,26.45,0.141308458,0.191856801,0.666834741,7,Long Wick Bearish,3,7,5
1/12/2021,OANDA:XAUUSD,1843.61,1863.87,1836.767,1854.738,1891.472833,1873.383154,44.98341297,32.34742435,1881.100362,1876.582298,4.518063497,9.688411219,-5.170347722,1942.290098,1876.0428,1809.795502,20.26,6.843,11.128,9.132,6.843,0.410581854,0.33693687,0.252481275,4,Normal Candle Bullish,7,3,7
1/13/2021,OANDA:XAUUSD,1854.738,1863.108,1842.094,1845.272,1888.615917,1873.632462,43.08750215,31.53789404,1875.588306,1874.263017,1.325289205,8.015786816,-6.690497611,1914.147477,1861.2848,1808.422123,8.37,12.644,9.466,8.37,3.178,0.450461597,0.398305891,0.151232512,5,Normal Candle Bearish,4,7,3
1/14/2021,OANDA:XAUUSD,1845.272,1857.593,1829.486,1846.258,1886.329583,1873.010692,43.35530785,31.29283018,1871.075951,1872.188571,-1.112619875,6.190105478,-7.302725353,1855.639648,1847.8186,1839.997552,12.321,15.786,0.986,11.335,15.786,0.035080229,0.403280322,0.561639449,0,Doji Bullish,5,4,7
1/15/2021,OANDA:XAUUSD,1846.258,1856.992,1823.462,1828.586,1882.182667,1871.401154,39.74542743,31.45262802,1864.539036,1868.958751,-4.419715367,4.068141309,-8.487856676,1860.646686,1843.6928,1826.738914,10.734,22.796,17.672,10.734,5.124,0.527050403,0.320131226,0.152818372,5,Normal Candle Bearish,0,5,4
1/18/2021,OANDA:XAUUSD,1828.586,1840.85,1802.955,1837.785,1877.45575,1871.312654,42.43242975,31.91279745,1860.42303,1866.649584,-6.22655411,2.009202225,-8.235756335,1860.132389,1842.5278,1824.923211,12.264,25.631,9.199,3.065,25.631,0.242749703,0.080881383,0.676368914,6,Long Wick Bullish,5,0,5
1/19/2021,OANDA:XAUUSD,1837.785,1845.67,1833.145,1840.025,1872.591917,1871.440808,43.0978542,30.52795478,1857.284872,1864.677393,-7.392521169,0.128857546,-7.521378715,1852.274802,1839.5852,1826.895598,7.885,4.64,2.24,5.645,4.64,0.178842315,0.450698603,0.370459082,6,Long Wick Bullish,6,5,0
1/20/2021,OANDA:XAUUSD,1840.025,1871.8,1832.57,1871.65,1866.6555,1872.684923,51.60341204,31.14952944,1859.494891,1865.193882,-5.698990846,-1.036712132,-4.662278714,1873.952853,1844.8608,1815.768747,31.775,7.455,31.625,0.15,7.455,0.806143258,0.003823604,0.190033138,2,Full Body Bullish,6,6,5
1/21/2021,OANDA:XAUUSD,1871.65,1875.17,1858.28,1869.92,1859.975833,1874.333423,51.15296348,30.13099162,1861.098754,1865.543965,-4.445210783,-1.718411862,-2.72679892,1885.055492,1849.5932,1814.130908,3.52,13.37,1.73,3.52,11.64,0.102427472,0.208407342,0.689165187,7,Long Wick Bearish,2,6,6
1/22/2021,OANDA:XAUUSD,1869.92,1870.84,1837.46,1855.8,1854.704,1874.423808,47.50789372,30.36306365,1860.283561,1864.82219,-4.538628559,-2.282455202,-2.256173357,1883.616683,1855.036,1826.455317,0.92,32.46,14.12,0.92,18.34,0.423007789,0.027561414,0.549430797,7,Long Wick Bearish,7,2,6
1/25/2021,OANDA:XAUUSD,1855.8,1867.95,1847.27,1855.99,1849.904083,1874.0945,47.56204196,29.67141624,1859.623013,1864.167954,-4.544940166,-2.734952195,-1.809987972,1881.622117,1858.677,1835.731883,12.15,8.53,0.19,11.96,8.53,0.009187621,0.578336557,0.412475822,0,Doji Bullish,7,7,2
1/26/2021,OANDA:XAUUSD,1855.99,1861.795,1848.44,1850.78,1850.0345,1872.757346,46.15603427,28.50595794,1858.26255,1863.176253,-4.913703504,-3.170702456,-1.743001047,1877.547557,1860.828,1844.108443,5.805,7.55,5.21,5.805,2.34,0.390116061,0.434668663,0.175215275,7,Long Wick Bearish,0,7,7
1/27/2021,OANDA:XAUUSD,1850.78,1853.22,1831.426,1844.44,1850.103667,1871.332769,44.43462192,28.02653237,1856.136004,1861.788383,-5.652379013,-3.667037768,-1.985341245,1872.186084,1855.386,1838.585916,2.44,19.354,6.34,2.44,13.014,0.290905754,0.111957419,0.597136827,7,Long Wick Bearish,7,0,7
1/28/2021,OANDA:XAUUSD,1844.44,1864.22,1834.13,1842.66,1849.097167,1870.017846,43.93914497,28.17392292,1854.062772,1860.371465,-6.308693113,-4.195368837,-2.113324276,1861.065789,1849.934,1838.802211,19.78,10.31,1.78,19.78,8.53,0.059155866,0.65736125,0.283482885,1,Doji Bearish,7,7,0
1/29/2021,OANDA:XAUUSD,1842.66,1875.736,1839.646,1847.74,1849.302833,1869.536538,45.79675955,28.73935699,1853.090038,1859.435801,-6.345763212,-4.625447712,-1.720315501,1857.800687,1848.322,1838.843313,33.076,3.014,5.08,27.996,3.014,0.140759213,0.775727348,0.083513439,6,Long Wick Bullish,1,7,7
2/1/2021,OANDA:XAUUSD,1847.74,1871.89,1847.74,1860.77,1850.512167,1869.051923,50.34193903,28.41154578,1854.271571,1859.534631,-5.263060148,-4.752970199,-0.510089949,1862.049583,1849.278,1836.506417,24.15,0,13.03,11.12,0,0.539544513,0.460455487,0,6,Long Wick Bullish,6,1,7
2/2/2021,OANDA:XAUUSD,1860.77,1864.11,1829.605,1838.03,1851.299167,1867.454808,43.48819478,28.84679251,1851.772868,1857.941695,-6.168827718,-5.036141703,-1.132686015,1862.106964,1846.728,1831.349036,3.34,31.165,22.74,3.34,8.425,0.659034922,0.096797566,0.244167512,5,Normal Candle Bearish,6,6,1
2/3/2021,OANDA:XAUUSD,1838.03,1844.95,1829.8,1834.07,1850.989583,1865.930808,42.40549146,27.86845019,1849.049349,1856.173422,-7.124072079,-5.453727778,-1.670344301,1863.18232,1844.654,1826.12568,6.92,8.23,3.96,6.92,4.27,0.261386139,0.456765677,0.281848185,7,Long Wick Bearish,5,6,6
2/4/2021,OANDA:XAUUSD,1834.07,1834.82,1785.02,1793.995,1847.15375,1862.686423,33.35516563,29.43498946,1840.57945,1851.567613,-10.98816299,-6.560614821,-4.427548172,1879.801509,1834.921,1790.040491,0.75,49.05,40.075,0.75,8.975,0.804718876,0.015060241,0.180220884,3,Full Body Bearish,7,5,6
2/5/2021,OANDA:XAUUSD,1793.995,1815.2,1792.13,1814.2,1842.36625,1859.597654,40.27603645,28.98034736,1836.521073,1848.799641,-12.27856855,-7.704205566,-4.574362981,1873.44902,1828.213,1782.97698,21.205,1.865,20.205,1,1.865,0.875812744,0.043346337,0.080840919,2,Full Body Bullish,3,7,5
2/8/2021,OANDA:XAUUSD,1814.2,1839.23,1807.865,1830.765,1839.103333,1856.996654,45.29208448,29.15067969,1835.635523,1847.463742,-11.82821884,-8.529008221,-3.29921062,1854.761855,1822.212,1789.662145,25.03,6.335,16.565,8.465,6.335,0.528136458,0.269886817,0.201976726,4,Normal Candle Bullish,2,3,7
2/9/2021,OANDA:XAUUSD,1830.765,1848.63,1828.93,1838.77,1837.684167,1852.992154,47.58315533,28.47563114,1836.11775,1846.819761,-10.70201074,-8.963608724,-1.738402013,1855.201621,1822.36,1789.518379,17.865,1.835,8.005,9.86,1.835,0.406345178,0.500507614,0.093147208,6,Long Wick Bullish,4,2,3
2/10/2021,OANDA:XAUUSD,1838.77,1855.455,1834.175,1843.385,1836.63375,1848.888654,48.91148741,27.96165749,1837.235789,1846.565334,-9.329545576,-9.036796095,-0.292749481,1860.397994,1824.223,1788.048006,16.685,4.595,4.615,12.07,4.595,0.216870301,0.567199248,0.215930451,6,Long Wick Bullish,6,4,2
2/11/2021,OANDA:XAUUSD,1843.385,1847.574,1821.18,1825.64,1834.53875,1845.2955,44.2663508,27.84968195,1835.451821,1845.01531,-9.563488306,-9.142134537,-0.421353769,1851.022123,1830.552,1810.081877,4.189,22.205,17.745,4.189,4.46,0.672311889,0.158710313,0.168977798,5,Normal Candle Bearish,6,6,4
2/12/2021,OANDA:XAUUSD,1825.64,1830.816,1810.605,1824.4,1832.86875,1841.865154,43.95222842,27.30406181,1833.751541,1843.48825,-9.736708527,-9.261049335,-0.475659192,1847.382095,1832.592,1817.801905,5.176,15.035,1.24,5.176,13.795,0.061352729,0.256098164,0.682549107,1,Doji Bearish,5,6,6
2/15/2021,OANDA:XAUUSD,1824.4,1827.1,1816.065,1818.776,1830.878417,1840.694423,42.47985981,26.14198597,1831.447612,1841.657713,-10.21010091,-9.45085965,-0.759241261,1848.789475,1830.1942,1811.598925,2.7,8.335,5.624,2.7,2.711,0.50965111,0.244676031,0.245672859,5,Normal Candle Bearish,1,5,6
2/16/2021,OANDA:XAUUSD,1818.776,1826.5,1789.576,1794.436,1826.436417,1838.803115,36.74304604,26.91212983,1825.753518,1838.159808,-12.40629038,-10.0419458,-2.36434458,1852.877159,1821.3274,1789.777641,7.724,29.2,24.34,7.724,4.86,0.659191854,0.209186437,0.131621709,5,Normal Candle Bearish,5,1,5
2/17/2021,OANDA:XAUUSD,1794.436,1795.158,1769.526,1776.305,1819.397667,1835.786462,33.15153515,26.82069198,1818.146053,1833.57797,-15.43191699,-11.11994003,-4.311976954,1846.741982,1807.9114,1769.080818,0.722,24.91,18.131,0.722,6.779,0.70735799,0.028167915,0.264474095,3,Full Body Bearish,5,5,1
2/18/2021,OANDA:XAUUSD,1776.305,1789.69,1768.47,1775.865,1814.21725,1833.116962,33.06706306,26.42064256,1811.641276,1829.302935,-17.66165958,-12.42828394,-5.233375639,1838.962995,1797.9564,1756.949805,13.385,7.835,0.44,13.385,7.395,0.020735156,0.630772856,0.348491989,1,Doji Bearish,3,5,5
2/19/2021,OANDA:XAUUSD,1775.865,1791.696,1760.754,1784.185,1810.060167,1830.729538,36.36874645,26.74359666,1807.417233,1825.960866,-18.54363273,-13.6513537,-4.89227903,1821.773899,1789.9134,1758.052901,15.831,15.111,8.32,7.511,15.111,0.268890182,0.24274449,0.488365329,6,Long Wick Bullish,1,3,5
2/22/2021,OANDA:XAUUSD,1784.185,1812.722,1780.78,1809.9,1811.385583,1830.010846,45.34283819,27.11491118,1807.799198,1824.771172,-16.97197485,-14.31547793,-2.656496922,1813.743232,1788.1382,1762.533168,28.537,3.405,25.715,2.822,3.405,0.805052908,0.08834763,0.106599462,2,Full Body Bullish,6,1,3
2/23/2021,OANDA:XAUUSD,1809.9,1816.1,1795.704,1805.88,1810.69225,1828.783731,44.29121104,26.63498896,1807.503936,1823.371826,-15.86788991,-14.62596033,-1.241929581,1819.663118,1790.427,1761.190882,6.2,14.196,4.02,6.2,10.176,0.19709747,0.303981173,0.498921357,7,Long Wick Bearish,2,6,1
2/24/2021,OANDA:XAUUSD,1805.88,1813.966,1783.65,1805.045,1808.548917,1827.438346,44.06261513,26.89791832,1807.125638,1822.014284,-14.88864512,-14.67849729,-0.210147837,1823.267372,1796.175,1769.082628,8.086,22.23,0.835,8.086,21.395,0.027543212,0.266723842,0.705732946,1,Doji Bearish,7,2,6
